https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume BUSD,tradecount
1653091200000,2022-05-21,ETHBUSD,1956.69,1988.38,1935.2,1972.38,100847.2949,198493035.347669,165770
1653004800000,2022-05-20,ETHBUSD,2017.34,2062.06,1920.89,1956.69,317435.6164,633113168.2690489,394494
1652918400000,2022-05-19,ETHBUSD,1912.45,2038.27,1900.21,2017.44,337260.5915,664545120.955944,439689
1652832000000,2022-05-18,ETHBUSD,2088.11,2108.4,1905.5,1912.23,303800.4774,605627017.853328,409629
1652745600000,2022-05-17,ETHBUSD,2020.67,2120.0,2005.9,2088.22,226724.5432,468267445.357512,339652
1652659200000,2022-05-16,ETHBUSD,2143.0,2143.0,1974.21,2020.66,329626.1073,670638441.725254,490178
1652572800000,2022-05-15,ETHBUSD,2053.52,2181.86,1997.17,2143.01,194736.2566,403586023.269392,331217
1652486400000,2022-05-14,ETHBUSD,2006.17,2066.25,1947.5,2053.24,245207.4161,493260153.28610706,420132
1652400000000,2022-05-13,ETHBUSD,1954.16,2145.01,1935.18,2006.18,359562.259,744535576.0121031,647234
1652313600000,2022-05-12,ETHBUSD,2074.76,2185.0,1633.32,1954.08,608862.36159,1166127475.0132978,1201750
1652227200000,2022-05-11,ETHBUSD,2341.45,2450.0,2000.0,2075.39,495408.54123,1129346498.138937,951745
1652140800000,2022-05-10,ETHBUSD,2228.17,2457.48,2198.05,2341.14,344519.1865,812763101.621358,612769
1652054400000,2022-05-09,ETHBUSD,2518.88,2529.55,2225.12,2229.18,353211.4355,837808378.1031591,642111
1651968000000,2022-05-08,ETHBUSD,2634.78,2641.0,2483.04,2518.87,183731.1309,468008596.173728,315691
1651881600000,2022-05-07,ETHBUSD,2692.61,2703.29,2587.0,2634.5,97375.7072,259333473.071881,195471
1651795200000,2022-05-06,ETHBUSD,2747.41,2757.27,2632.47,2692.55,189483.8312,510603933.534162,374715
1651708800000,2022-05-05,ETHBUSD,2940.24,2954.0,2685.0,2747.41,180123.2813,504985749.08962,412655
1651622400000,2022-05-04,ETHBUSD,2781.24,2966.14,2771.36,2940.24,151882.0565,435344036.159376,340343
1651536000000,2022-05-03,ETHBUSD,2856.12,2861.2,2755.0,2781.23,99243.2323,279465029.574773,235463
1651449600000,2022-05-02,ETHBUSD,2825.13,2882.52,2777.63,2856.11,124056.4241,350954994.341989,309484
1651363200000,2022-05-01,ETHBUSD,2727.2,2849.0,2717.32,2825.14,90610.7086,252001066.498506,238133
1651276800000,2022-04-30,ETHBUSD,2816.93,2841.13,2720.0,2727.06,84591.5399,236474464.205474,210661
1651190400000,2022-04-29,ETHBUSD,2937.01,2946.52,2776.42,2816.93,142940.5057,408324710.725843,309097
1651104000000,2022-04-28,ETHBUSD,2889.14,2980.0,2854.62,2937.0,138505.6698,404237891.30772096,340015
1651017600000,2022-04-27,ETHBUSD,2809.63,2919.71,2794.68,2889.15,131376.3632,376776007.923194,323328
1650931200000,2022-04-26,ETHBUSD,3006.71,3039.8,2766.64,2809.63,149040.4242,433591156.816825,350129
1650844800000,2022-04-25,ETHBUSD,2922.02,3025.7,2795.0,3006.7,173705.5565,501997033.503894,388092
1650758400000,2022-04-24,ETHBUSD,2933.49,2967.64,2912.4,2922.18,68347.9158,200966146.64765,163308
1650672000000,2022-04-23,ETHBUSD,2962.35,2978.56,2916.39,2933.51,46557.5923,137581064.751986,139433
1650585600000,2022-04-22,ETHBUSD,2984.16,3034.54,2933.63,2962.41,128067.8443,382198652.15141296,316183
1650499200000,2022-04-21,ETHBUSD,3077.0,3180.0,2943.0,2984.16,131942.8424,406533716.69130707,319301
1650412800000,2022-04-20,ETHBUSD,3102.26,3168.0,3037.44,3077.21,120176.179,372378921.02502704,279059
1650326400000,2022-04-19,ETHBUSD,3056.1,3131.07,3030.91,3102.17,108686.4856,334478648.204247,245651
1650240000000,2022-04-18,ETHBUSD,2988.42,3069.77,2884.49,3056.09,147943.1917,437329359.65368,315243
1650153600000,2022-04-17,ETHBUSD,3059.78,3082.81,2983.38,2988.26,70167.7075,213704049.313558,158242
1650067200000,2022-04-16,ETHBUSD,3040.89,3086.2,3011.0,3059.77,43674.8059,132848082.843268,111233
1649980800000,2022-04-15,ETHBUSD,3022.04,3060.0,2993.73,3040.84,62612.0512,189584561.929622,151347
1649894400000,2022-04-14,ETHBUSD,3118.76,3145.0,2976.44,3022.03,113723.9719,347767805.764231,225290
1649808000000,2022-04-13,ETHBUSD,3027.95,3130.0,2998.02,3118.76,116472.5107,357246500.247625,260187
1649721600000,2022-04-12,ETHBUSD,2979.93,3088.0,2950.39,3027.95,149158.2664,450501853.288928,328176
1649635200000,2022-04-11,ETHBUSD,3203.63,3214.0,2947.45,2979.93,184616.888,565991096.274928,409152
1649548800000,2022-04-10,ETHBUSD,3259.06,3308.3,3194.0,3203.63,56093.7558,182573738.052985,158415
1649462400000,2022-04-09,ETHBUSD,3192.58,3268.96,3147.42,3259.29,56963.8745,183370087.201421,161833
1649376000000,2022-04-08,ETHBUSD,3227.63,3314.36,3171.94,3192.58,127903.5873,416450075.52631,323375
1649289600000,2022-04-07,ETHBUSD,3168.76,3269.0,3142.39,3227.78,122833.3361,394375184.513245,328794
1649203200000,2022-04-06,ETHBUSD,3407.21,3408.32,3162.89,3168.76,188738.7012,618577411.12313,478450
1649116800000,2022-04-05,ETHBUSD,3520.63,3555.15,3395.78,3407.2,107508.6775,374029600.161738,278548
1649030400000,2022-04-04,ETHBUSD,3522.83,3550.0,3409.2,3520.19,116943.8403,406929702.272761,290700
1648944000000,2022-04-03,ETHBUSD,3444.7,3581.18,3414.04,3522.83,100143.0854,350507168.80026,240606
1648857600000,2022-04-02,ETHBUSD,3456.02,3532.59,3434.0,3444.3,128755.7038,448384379.111936,290547
1648771200000,2022-04-01,ETHBUSD,3282.56,3483.11,3211.82,3456.02,156803.2855,524655276.35272497,353473
1648684800000,2022-03-31,ETHBUSD,3386.51,3445.03,3262.38,3282.55,132300.2526,443842617.62929696,303872
1648598400000,2022-03-30,ETHBUSD,3401.87,3448.0,3334.5,3386.05,99152.9909,335979727.056319,252288
1648512000000,2022-03-29,ETHBUSD,3334.75,3483.51,3331.42,3402.1,129192.689,441156146.24914,318676
1648425600000,2022-03-28,ETHBUSD,3296.53,3433.06,3276.3,3334.76,143710.2349,481725879.688454,328647
1648339200000,2022-03-27,ETHBUSD,3146.25,3299.99,3127.69,3296.54,91168.6894,291691374.66037,209622
1648252800000,2022-03-26,ETHBUSD,3103.65,3154.63,3086.5,3146.25,51723.6259,161533885.763274,130355
1648166400000,2022-03-25,ETHBUSD,3112.66,3194.59,3077.1,3103.66,142854.8275,447869831.368052,300284
1648080000000,2022-03-24,ETHBUSD,3036.98,3130.27,3003.0,3112.65,166267.1104,509825336.743849,320508
1647993600000,2022-03-23,ETHBUSD,2970.79,3045.75,2921.45,3036.82,125609.7415,373901290.282426,279881
1647907200000,2022-03-22,ETHBUSD,2891.0,3054.76,2887.6,2970.8,141247.9173,423345791.2404,298481
1647820800000,2022-03-21,ETHBUSD,2862.93,2962.06,2832.85,2891.01,112781.7031,327135006.321223,272585
1647734400000,2022-03-20,ETHBUSD,2952.01,2965.7,2820.0,2862.93,90594.0117,261581619.525493,221294
1647648000000,2022-03-19,ETHBUSD,2940.46,2988.02,2892.5,2952.01,75671.9354,223288383.593428,200690
1647561600000,2022-03-18,ETHBUSD,2813.28,2986.22,2768.74,2940.46,136423.8422,390313082.966472,307875
1647475200000,2022-03-17,ETHBUSD,2774.85,2838.0,2747.81,2813.29,119138.7143,332407830.467865,258530
1647388800000,2022-03-16,ETHBUSD,2618.61,2788.82,2604.0,2774.81,196257.9737,527796208.39471,433770
1647302400000,2022-03-15,ETHBUSD,2589.58,2669.0,2508.0,2618.68,132686.8114,341830701.412536,294254
1647216000000,2022-03-14,ETHBUSD,2515.93,2609.57,2499.2,2589.97,124534.1576,318887658.706653,279575
1647129600000,2022-03-13,ETHBUSD,2569.3,2603.47,2493.77,2515.93,68655.3447,175747667.000211,166241
1647043200000,2022-03-12,ETHBUSD,2557.04,2617.1,2553.8,2569.31,48521.7448,125458019.159901,132459
1646956800000,2022-03-11,ETHBUSD,2607.67,2677.22,2523.49,2557.04,134305.9458,347728800.216874,316108
1646870400000,2022-03-10,ETHBUSD,2727.75,2733.98,2553.56,2607.51,160670.6015,419928225.57248896,328825
1646784000000,2022-03-09,ETHBUSD,2576.55,2774.63,2567.75,2727.75,157891.8046,428212515.380721,331279
1646697600000,2022-03-08,ETHBUSD,2491.58,2624.3,2480.6,2576.54,171130.6419,438421641.123336,326257
1646611200000,2022-03-07,ETHBUSD,2551.38,2649.0,2445.59,2491.66,174284.5139,442941830.73238,333632
1646524800000,2022-03-06,ETHBUSD,2665.4,2676.56,2535.0,2551.33,90067.9884,235572194.321803,201874
1646438400000,2022-03-05,ETHBUSD,2622.47,2685.09,2590.04,2665.4,71562.3996,189109053.598801,182011
1646352000000,2022-03-04,ETHBUSD,2834.23,2835.88,2573.72,2622.87,193398.1464,521554548.54053503,385705
1646265600000,2022-03-03,ETHBUSD,2948.79,2972.0,2785.3,2834.24,145007.042,416023929.187479,324995
1646179200000,2022-03-02,ETHBUSD,2977.7,3045.0,2915.2,2948.67,209101.6307,622397296.0035609,470237
1646092800000,2022-03-01,ETHBUSD,2922.52,3038.37,2855.0,2977.7,216866.2331,638454077.341672,451811
1646006400000,2022-02-28,ETHBUSD,2617.76,2950.0,2570.0,2922.13,240651.9018,655887526.6064409,474595
1645920000000,2022-02-27,ETHBUSD,2780.95,2837.44,2560.0,2618.24,197343.8458,535030958.02664,438814
1645833600000,2022-02-26,ETHBUSD,2769.54,2879.63,2728.8,2780.95,123622.2312,345387675.486262,317679
1645747200000,2022-02-25,ETHBUSD,2597.79,2836.73,2573.07,2769.54,193993.115,519612383.40045905,418457
1645660800000,2022-02-24,ETHBUSD,2580.95,2736.8,2301.4,2597.39,393899.6476,967964473.132536,715733
1645574400000,2022-02-23,ETHBUSD,2637.74,2754.94,2577.22,2580.18,193643.7375,517431267.2745,330539
1645488000000,2022-02-22,ETHBUSD,2569.89,2666.0,2500.3,2637.51,200522.7564,517951879.293004,387572
1645401600000,2022-02-21,ETHBUSD,2623.08,2760.86,2559.51,2570.17,201371.8689,537007135.192828,454090
1645315200000,2022-02-20,ETHBUSD,2765.14,2765.72,2577.04,2623.08,115041.3567,304701573.109911,277861
1645228800000,2022-02-19,ETHBUSD,2780.77,2832.08,2696.12,2765.41,86332.5351,238645420.131723,238666
1645142400000,2022-02-18,ETHBUSD,2893.48,2945.67,2753.44,2780.89,140677.3178,400348429.67856896,386882
1645056000000,2022-02-17,ETHBUSD,3124.1,3162.14,2854.69,2893.44,166740.7363,501517422.34331506,438718
1644969600000,2022-02-16,ETHBUSD,3185.62,3188.9,3045.0,3124.08,116144.1098,362767755.890746,303472
1644883200000,2022-02-15,ETHBUSD,2930.9,3198.0,2913.5,3185.52,118907.3639,366676614.54850304,322331
1644796800000,2022-02-14,ETHBUSD,2872.6,2965.79,2832.15,2930.89,102055.9972,296059454.690771,314483
1644710400000,2022-02-13,ETHBUSD,2920.21,2956.15,2837.61,2872.5,82214.0698,238832396.430776,261279
1644624000000,2022-02-12,ETHBUSD,2929.21,2986.85,2860.0,2920.52,110694.2584,323404534.342652,348166
1644537600000,2022-02-11,ETHBUSD,3075.09,3141.01,2880.23,2929.22,159433.947,485139352.79639,492114
1644451200000,2022-02-10,ETHBUSD,3246.46,3286.0,3060.14,3075.09,177910.1913,566669545.905201,551408
1644364800000,2022-02-09,ETHBUSD,3119.59,3272.34,3056.1,3246.47,118966.2851,376496235.28118706,382599
1644278400000,2022-02-08,ETHBUSD,3141.9,3234.77,3028.08,3119.57,157817.3488,490850461.95484096,470764
1644192000000,2022-02-07,ETHBUSD,3056.95,3188.77,2994.79,3141.9,144663.4428,448883724.983548,447825
1644105600000,2022-02-06,ETHBUSD,3013.92,3076.92,2953.82,3056.94,79862.6624,240318066.332992,253955
1644019200000,2022-02-05,ETHBUSD,2996.05,3062.07,2960.76,3013.62,124809.1847,376049785.63587296,339069
1643932800000,2022-02-04,ETHBUSD,2696.57,2997.0,2672.32,2996.3,203275.1554,579407394.950776,438415
1643846400000,2022-02-03,ETHBUSD,2681.85,2726.27,2577.63,2697.17,149968.3067,395688999.060028,342122
1643760000000,2022-02-02,ETHBUSD,2788.93,2812.0,2615.0,2681.48,157540.0145,428032393.27685106,375652
1643673600000,2022-02-01,ETHBUSD,2687.99,2815.37,2675.33,2788.93,148270.1193,409288682.582274,393607
1643587200000,2022-01-31,ETHBUSD,2602.54,2707.59,2477.77,2688.27,163489.0531,423712088.576809,384647
1643500800000,2022-01-30,ETHBUSD,2602.17,2641.86,2543.52,2602.54,104173.9754,270416008.058655,279813
1643414400000,2022-01-29,ETHBUSD,2545.87,2637.32,2521.0,2602.17,123555.2148,317758355.06032,324114
1643328000000,2022-01-28,ETHBUSD,2424.78,2558.89,2358.84,2545.93,193586.1104,471561970.653556,512615
1643241600000,2022-01-27,ETHBUSD,2464.62,2521.49,2316.99,2424.72,216416.0034,523710430.86407506,551679
1643155200000,2022-01-26,ETHBUSD,2459.99,2724.51,2402.91,2464.61,284625.1674,725860263.844409,690652
1643068800000,2022-01-25,ETHBUSD,2440.36,2508.0,2351.41,2459.99,197381.0243,479263913.564748,521525
1642982400000,2022-01-24,ETHBUSD,2539.6,2539.97,2158.72,2440.37,368420.19569,853264218.8381338,823316
1642896000000,2022-01-23,ETHBUSD,2412.39,2551.9,2370.96,2539.63,186064.5504,458303451.562439,456916
1642809600000,2022-01-22,ETHBUSD,2568.39,2626.42,2300.0,2411.5,314037.50047,771048975.6682137,751534
1642723200000,2022-01-21,ETHBUSD,3002.03,3033.49,2460.0,2568.12,332624.66258,925213282.9572928,847466
1642636800000,2022-01-20,ETHBUSD,3085.11,3272.7,2988.41,3002.03,133065.3808,419957551.740389,344213
1642550400000,2022-01-19,ETHBUSD,3160.87,3176.09,3047.23,3085.12,111776.7776,347685082.549544,330660
1642464000000,2022-01-18,ETHBUSD,3210.44,3244.91,3083.17,3160.87,113107.7036,356638034.618816,317302
1642377600000,2022-01-17,ETHBUSD,3348.2,3358.73,3142.56,3210.26,93279.4235,303272383.953004,295934
1642291200000,2022-01-16,ETHBUSD,3327.75,3394.5,3275.55,3348.0,62474.2482,208228775.638526,237005
1642204800000,2022-01-15,ETHBUSD,3308.77,3374.31,3261.8,3327.75,56833.7762,188966062.080382,211695
1642118400000,2022-01-14,ETHBUSD,3241.99,3345.01,3188.08,3308.87,105249.5306,343883101.002337,315739
1642032000000,2022-01-13,ETHBUSD,3372.58,3411.5,3233.75,3241.86,112975.3519,375056669.579522,336553
1641945600000,2022-01-12,ETHBUSD,3240.58,3412.11,3206.76,3372.96,132363.8194,438212371.42375904,363149
1641859200000,2022-01-11,ETHBUSD,3082.7,3263.99,3052.37,3240.72,137982.5189,435882274.909798,357202
1641772800000,2022-01-10,ETHBUSD,3152.37,3183.6,2928.63,3082.42,213707.1843,651422405.69757,522011
1641686400000,2022-01-09,ETHBUSD,3080.82,3211.29,3058.43,3151.69,95097.5392,298060549.350944,280898
1641600000000,2022-01-08,ETHBUSD,3197.68,3247.4,3000.0,3080.63,132060.7249,412437406.24904,397763
1641513600000,2022-01-07,ETHBUSD,3406.69,3416.19,3062.1,3197.44,232458.9763,745953620.177312,640282
1641427200000,2022-01-06,ETHBUSD,3539.64,3550.49,3298.72,3406.55,150710.4806,515128819.28378,488496
1641340800000,2022-01-05,ETHBUSD,3784.86,3847.39,3416.01,3539.63,128470.7361,472785778.54586,423328
1641254400000,2022-01-04,ETHBUSD,3766.08,3893.61,3714.5,3784.39,81576.2523,310783559.613111,268054
1641168000000,2022-01-03,ETHBUSD,3829.32,3852.81,3682.0,3765.57,66063.3402,249869699.734434,224058
1641081600000,2022-01-02,ETHBUSD,3766.06,3859.0,3717.98,3829.44,51212.6102,193736352.447414,176208
1640995200000,2022-01-01,ETHBUSD,3676.81,3777.0,3673.53,3766.05,49822.8793,185866182.041133,182521
1640908800000,2021-12-31,ETHBUSD,3709.55,3815.91,3622.0,3676.45,96646.2366,361469638.838432,277882
1640822400000,2021-12-30,ETHBUSD,3630.81,3768.36,3580.0,3709.85,90740.3405,335514156.268441,269682
1640736000000,2021-12-29,ETHBUSD,3793.55,3828.02,3605.0,3630.81,112513.0057,421848732.777558,348034
1640649600000,2021-12-28,ETHBUSD,4039.65,4039.65,3760.22,3793.79,129813.6583,504901651.800689,402167
1640563200000,2021-12-27,ETHBUSD,4065.59,4130.0,4033.35,4039.65,61969.6621,252793244.22722,237637
1640476800000,2021-12-26,ETHBUSD,4096.48,4106.9,4006.28,4065.3,51604.5825,209355575.823086,205514
1640390400000,2021-12-25,ETHBUSD,4048.46,4140.0,4022.23,4096.22,54208.2178,220896116.881147,221465
1640304000000,2021-12-24,ETHBUSD,4112.45,4136.0,4020.3,4048.71,66929.6482,273758253.14571,280129
1640217600000,2021-12-23,ETHBUSD,3981.1,4153.18,3888.38,4112.3,114671.2111,458969423.797812,381284
1640131200000,2021-12-22,ETHBUSD,4015.97,4075.98,3933.91,3981.04,79374.0216,318258038.047552,274388
1640044800000,2021-12-21,ETHBUSD,3945.23,4063.08,3913.18,4015.99,101396.8924,405857535.985689,316356
1639958400000,2021-12-20,ETHBUSD,3925.36,3984.24,3755.0,3945.23,148680.288,573245906.293852,422311
1639872000000,2021-12-19,ETHBUSD,3960.89,4034.0,3884.0,3925.35,103683.2507,409493714.030576,337235
1639785600000,2021-12-18,ETHBUSD,3876.46,3998.35,3768.0,3960.5,105786.6126,413829315.316886,355238
1639699200000,2021-12-17,ETHBUSD,3959.28,3994.4,3700.0,3876.64,172268.0402,664694681.75492,495236
1639612800000,2021-12-16,ETHBUSD,4020.61,4116.6,3952.37,3959.27,139274.3261,562896144.929874,402120
1639526400000,2021-12-15,ETHBUSD,3860.71,4095.44,3645.18,4020.21,192243.5099,745054403.132742,551086
1639440000000,2021-12-14,ETHBUSD,3783.2,3883.03,3686.67,3860.71,168031.5463,638092405.8416849,450307
1639353600000,2021-12-13,ETHBUSD,4131.99,4144.53,3672.14,3783.2,191739.2476,746171974.53456,544970
1639267200000,2021-12-12,ETHBUSD,4091.72,4177.59,3988.62,4132.0,90530.2751,368765861.214064,283209
1639180800000,2021-12-11,ETHBUSD,3900.31,4098.0,3834.67,4091.73,143921.5791,576824547.73893,403314
1639094400000,2021-12-10,ETHBUSD,4107.31,4233.63,3888.0,3900.31,180738.2357,734895007.8975049,523555
1639008000000,2021-12-09,ETHBUSD,4440.36,4493.0,4078.0,4107.31,167054.049,710548395.545606,483689
1638921600000,2021-12-08,ETHBUSD,4309.72,4455.0,4227.64,4440.34,141105.7669,613969863.453081,424264
1638835200000,2021-12-07,ETHBUSD,4352.52,4429.3,4260.0,4309.74,116745.0732,508092017.031805,386477
1638748800000,2021-12-06,ETHBUSD,4201.0,4378.6,3925.0,4352.04,241559.4753,991400215.482136,718568
1638662400000,2021-12-05,ETHBUSD,4120.53,4254.01,4037.32,4200.91,173962.3469,722789347.568041,533096
1638576000000,2021-12-04,ETHBUSD,4218.76,4240.22,3529.33,4120.51,267396.9937,1056258143.128216,876255
1638489600000,2021-12-03,ETHBUSD,4515.01,4658.89,4041.61,4218.76,192599.6104,843071134.2389901,603603
1638403200000,2021-12-02,ETHBUSD,4585.74,4636.58,4430.57,4515.15,140779.5175,638646797.171403,471213
1638316800000,2021-12-01,ETHBUSD,4632.65,4782.5,4528.0,4585.46,144000.5771,675061052.61016,518337
1638230400000,2021-11-30,ETHBUSD,4448.41,4756.8,4349.83,4631.81,205269.743,937474975.718506,694034
1638144000000,2021-11-29,ETHBUSD,4298.15,4463.0,4281.22,4448.42,109285.602,476791209.26284707,376213
1638057600000,2021-11-28,ETHBUSD,4097.88,4301.55,3965.49,4298.14,108556.1541,445587860.352538,365046
1637971200000,2021-11-27,ETHBUSD,4043.67,4185.74,4031.83,4098.02,86395.5469,355727931.353493,275557
1637884800000,2021-11-26,ETHBUSD,4527.07,4553.65,3916.18,4044.85,228386.7928,948775279.557016,677510
1637798400000,2021-11-25,ETHBUSD,4271.15,4555.0,4246.1,4527.07,124839.8029,550527041.160375,414389
1637712000000,2021-11-24,ETHBUSD,4340.6,4374.87,4168.92,4270.89,137027.9773,584107861.243976,433156
1637625600000,2021-11-23,ETHBUSD,4089.16,4387.01,4061.67,4339.97,170115.4451,716987177.454862,502931
1637539200000,2021-11-22,ETHBUSD,4262.08,4321.67,4025.5,4088.84,171003.9997,715209879.974177,504134
1637452800000,2021-11-21,ETHBUSD,4414.95,4426.9,4245.77,4261.87,82826.4493,360562507.622288,278382
1637366400000,2021-11-20,ETHBUSD,4298.4,4440.0,4203.65,4414.31,98832.7871,426494808.96740097,303350
1637280000000,2021-11-19,ETHBUSD,3998.77,4313.0,3975.53,4298.31,143406.3757,594651688.250851,421496
1637193600000,2021-11-18,ETHBUSD,4289.77,4346.88,3957.96,3998.32,198354.0521,821439768.940844,548105
1637107200000,2021-11-17,ETHBUSD,4211.15,4300.0,4067.03,4289.51,158722.5881,664696205.2676591,501680
1637020800000,2021-11-16,ETHBUSD,4564.17,4564.17,4108.1,4211.09,234348.1176,1006921051.685761,686041
1636934400000,2021-11-15,ETHBUSD,4626.62,4771.1,4540.99,4564.49,96780.2413,451005471.632738,327495
1636848000000,2021-11-14,ETHBUSD,4644.84,4696.0,4515.0,4626.61,73645.1443,338368496.936023,244979
1636761600000,2021-11-13,ETHBUSD,4667.3,4707.88,4586.26,4644.84,67219.1412,312311073.350167,233434
1636675200000,2021-11-12,ETHBUSD,4721.69,4809.84,4510.0,4667.3,125530.7439,583325268.980973,431441
1636588800000,2021-11-11,ETHBUSD,4631.45,4781.74,4579.6,4722.0,83700.9673,393125468.510606,338424
1636502400000,2021-11-10,ETHBUSD,4733.26,4867.36,4467.19,4631.46,148713.21085,698659843.0694947,529006
1636416000000,2021-11-09,ETHBUSD,4811.19,4842.12,4714.93,4733.26,81930.25265,392256509.5033155,316322
1636329600000,2021-11-08,ETHBUSD,4616.01,4825.8,4615.8,4811.25,93977.20022,444801664.38277185,356375
1636243200000,2021-11-07,ETHBUSD,4521.44,4640.88,4506.25,4616.0,66001.2951,302733239.868025,267820
1636156800000,2021-11-06,ETHBUSD,4478.41,4533.7,4330.0,4521.44,80354.0964,356549295.083888,304969
1636070400000,2021-11-05,ETHBUSD,4535.88,4574.61,4443.74,4478.56,76640.292,345348335.434152,331101
1635984000000,2021-11-04,ETHBUSD,4605.53,4608.0,4423.14,4536.23,98725.6978,446123135.95385295,389708
1635897600000,2021-11-03,ETHBUSD,4592.54,4669.2,4457.96,4605.52,106630.03814,487805610.61528325,476825
1635811200000,2021-11-02,ETHBUSD,4321.7,4603.7,4287.0,4592.47,125640.68915,559427431.6409968,488935
1635724800000,2021-11-01,ETHBUSD,4290.41,4383.56,4150.0,4321.69,117120.3814,503736577.65555507,457800
1635638400000,2021-10-31,ETHBUSD,4324.09,4395.6,4167.39,4290.05,108115.3867,462279788.708021,427034
1635552000000,2021-10-30,ETHBUSD,4419.0,4433.99,4235.0,4324.11,88911.3915,384023363.283676,375929
1635465600000,2021-10-29,ETHBUSD,4288.47,4459.89,4266.01,4418.8,148128.21109,646102449.634978,570285
1635379200000,2021-10-28,ETHBUSD,3924.23,4297.93,3890.48,4287.55,169789.5663,701660933.677645,581958
1635292800000,2021-10-27,ETHBUSD,4131.7,4314.93,3912.0,3924.23,194802.9602,796202414.3922249,629857
1635206400000,2021-10-26,ETHBUSD,4219.66,4296.38,4092.55,4131.04,126114.8818,529184238.03578305,420355
1635120000000,2021-10-25,ETHBUSD,4082.19,4234.8,4069.45,4219.67,106086.1008,441131138.570548,356136
1635033600000,2021-10-24,ETHBUSD,4166.85,4185.0,3962.65,4082.27,109807.1066,445826084.459778,383627
1634947200000,2021-10-23,ETHBUSD,3971.2,4170.81,3937.85,4166.85,105776.4294,428355581.906692,354689
1634860800000,2021-10-22,ETHBUSD,4053.36,4167.0,3888.88,3971.46,142512.7333,576733682.788975,475244
1634774400000,2021-10-21,ETHBUSD,4162.34,4374.0,4013.18,4053.37,240031.5582,1000647800.0427704,802299
1634688000000,2021-10-20,ETHBUSD,3877.72,4169.93,3829.08,4162.69,148710.67057,594847838.8950044,506059
1634601600000,2021-10-19,ETHBUSD,3744.56,3887.37,3729.98,3877.54,128626.9026,489781806.20620704,445334
1634515200000,2021-10-18,ETHBUSD,3846.92,3892.37,3675.12,3744.56,147592.5911,558005471.419458,483754
1634428800000,2021-10-17,ETHBUSD,3830.25,3919.0,3645.14,3846.65,124074.883,472766785.09532493,406186
1634342400000,2021-10-16,ETHBUSD,3868.18,3969.7,3804.67,3830.61,105236.2406,408807829.429982,343227
1634256000000,2021-10-15,ETHBUSD,3791.42,3904.0,3735.24,3868.28,157460.3196,600993959.820516,493816
1634169600000,2021-10-14,ETHBUSD,3607.28,3824.74,3587.79,3791.42,142775.352,531176283.88531697,467916
1634083200000,2021-10-13,ETHBUSD,3491.39,3613.0,3412.0,3607.27,133959.9013,467715862.77755904,440152
1633996800000,2021-10-12,ETHBUSD,3542.66,3546.76,3403.69,3491.63,167417.1199,583203596.870898,497228
1633910400000,2021-10-11,ETHBUSD,3415.54,3623.22,3344.7,3542.66,149699.0749,529076329.25487906,452167
1633824000000,2021-10-10,ETHBUSD,3575.76,3605.0,3405.83,3415.96,128791.916,454003877.966942,401903
1633737600000,2021-10-09,ETHBUSD,3563.64,3635.1,3538.38,3575.77,73583.1038,264138767.531435,258190
1633651200000,2021-10-08,ETHBUSD,3588.12,3670.65,3535.0,3563.23,129934.4546,468757155.88356304,398623
1633564800000,2021-10-07,ETHBUSD,3576.09,3655.0,3472.12,3588.42,168884.3001,603446878.258399,532786
1633478400000,2021-10-06,ETHBUSD,3516.79,3632.14,3344.21,3575.89,201270.8169,707411888.489354,599227
1633392000000,2021-10-05,ETHBUSD,3387.01,3545.59,3365.23,3516.36,135721.7234,467466862.39385504,418305
1633305600000,2021-10-04,ETHBUSD,3419.65,3438.23,3272.28,3386.59,171718.9046,577737624.175328,503993
1633219200000,2021-10-03,ETHBUSD,3389.36,3489.0,3344.5,3419.66,116161.3179,396987595.28233695,355348
1633132800000,2021-10-02,ETHBUSD,3311.52,3469.77,3258.51,3389.56,138121.3864,462717489.812005,413347
1633046400000,2021-10-01,ETHBUSD,3000.48,3332.14,2968.73,3311.05,215184.9441,685748302.041152,558964
1632960000000,2021-09-30,ETHBUSD,2850.12,3048.17,2837.58,3000.48,187568.7252,560298961.835444,463696
1632873600000,2021-09-29,ETHBUSD,2805.3,2949.5,2781.99,2850.27,170481.6846,489759992.68183106,385792
1632787200000,2021-09-28,ETHBUSD,2926.77,2971.01,2789.61,2805.52,199667.3926,577314816.4707191,494375
1632700800000,2021-09-27,ETHBUSD,3060.75,3166.92,2925.0,2926.71,212802.1967,652105429.460032,506764
1632614400000,2021-09-26,ETHBUSD,2923.72,3117.2,2740.08,3060.78,235464.8554,690722971.568788,629961
1632528000000,2021-09-25,ETHBUSD,2930.29,2968.65,2803.82,2923.72,209121.694,607637201.79518,509963
1632441600000,2021-09-24,ETHBUSD,3153.78,3159.95,2736.0,2930.13,300356.3079,877357625.08125,743011
1632355200000,2021-09-23,ETHBUSD,3078.44,3174.54,3036.1,3153.78,159942.0743,497752446.201418,450057
1632268800000,2021-09-22,ETHBUSD,2765.73,3091.15,2737.92,3078.81,223055.9106,655135736.3713566,617587
1632182400000,2021-09-21,ETHBUSD,2976.59,3105.19,2651.29,2765.58,340550.79865,992377148.7435005,882512
