Unix,Date,Symbol,Open,High,Low,Close,Volume TOMO,Volume,tradecount
1653004800000,2022-05-20,TOMOUSDT,0.555,0.574,0.529,0.548,1602450.5,892957.6516,6150
1652918400000,2022-05-19,TOMOUSDT,0.537,0.581,0.511,0.556,2589408.8,1423713.7005,9587
1652832000000,2022-05-18,TOMOUSDT,0.596,0.614,0.532,0.536,1946140.9,1105331.7604,7347
1652745600000,2022-05-17,TOMOUSDT,0.568,0.622,0.566,0.597,3122712.1,1845349.5503,11415
1652659200000,2022-05-16,TOMOUSDT,0.641,0.642,0.563,0.567,2572902.1,1519699.9704,10664
1652572800000,2022-05-15,TOMOUSDT,0.66,0.691,0.584,0.643,3974296.8,2535993.8242,17934
1652486400000,2022-05-14,TOMOUSDT,0.607,0.671,0.569,0.661,3621709.5,2214732.9816,15322
1652400000000,2022-05-13,TOMOUSDT,0.547,0.709,0.541,0.608,3789282.4,2461913.8239,17758
1652313600000,2022-05-12,TOMOUSDT,0.623,0.649,0.471,0.545,8499075.2,4693087.596696,42632
1652227200000,2022-05-11,TOMOUSDT,0.741,0.768,0.548,0.622,6912919.25,4557704.423304,43098
1652140800000,2022-05-10,TOMOUSDT,0.706,0.837,0.69,0.738,4958767.5,3768117.3551,23471
1652054400000,2022-05-09,TOMOUSDT,0.917,0.935,0.694,0.705,4037192.72,3327710.190887,21889
1651968000000,2022-05-08,TOMOUSDT,0.964,0.981,0.891,0.918,2182629.6,2022202.0673,13620
1651881600000,2022-05-07,TOMOUSDT,1.023,1.029,0.937,0.963,1333273.9,1330322.7628,8631
1651795200000,2022-05-06,TOMOUSDT,1.058,1.074,0.993,1.023,1858211.8,1912750.7832,12552
1651708800000,2022-05-05,TOMOUSDT,1.203,1.215,1.017,1.06,2997152.4,3344879.0215,20296
1651622400000,2022-05-04,TOMOUSDT,1.148,1.206,1.124,1.202,2363435.9,2747367.4516,14760
1651536000000,2022-05-03,TOMOUSDT,1.189,1.26,1.126,1.148,2455586.9,2916822.2562,18118
1651449600000,2022-05-02,TOMOUSDT,1.239,1.283,1.146,1.188,3267791.3,3965834.6135,17107
1651363200000,2022-05-01,TOMOUSDT,1.261,1.446,1.211,1.239,14399623.3,18934025.8577,89683
1651276800000,2022-04-30,TOMOUSDT,1.203,1.333,1.153,1.262,7437001.5,9290604.9225,50628
1651190400000,2022-04-29,TOMOUSDT,1.316,1.37,1.181,1.203,7275834.3,9430373.1809,42944
1651104000000,2022-04-28,TOMOUSDT,1.259,1.335,1.255,1.317,6175208.4,8010216.1831,33653
1651017600000,2022-04-27,TOMOUSDT,1.122,1.283,1.105,1.261,5447078,6677411.9776,35372
1650931200000,2022-04-26,TOMOUSDT,1.193,1.292,1.114,1.122,9129753,11143333.9103,54917
1650844800000,2022-04-25,TOMOUSDT,1.167,1.21,1.061,1.193,2808373.7,3162849.1439,18670
1650758400000,2022-04-24,TOMOUSDT,1.158,1.199,1.135,1.167,1795264.3,2097059.561,12887
1650672000000,2022-04-23,TOMOUSDT,1.152,1.182,1.131,1.159,1495697.1,1736002.8328,11411
1650585600000,2022-04-22,TOMOUSDT,1.119,1.17,1.112,1.152,1606223,1832777.732,12576
1650499200000,2022-04-21,TOMOUSDT,1.174,1.24,1.094,1.12,2414274.5,2868518.4019,16354
1650412800000,2022-04-20,TOMOUSDT,1.151,1.193,1.128,1.174,1845405.2,2137708.2552,13513
1650326400000,2022-04-19,TOMOUSDT,1.109,1.154,1.097,1.151,1809072.5,2036763.7886,11644
1650240000000,2022-04-18,TOMOUSDT,1.042,1.15,0.993,1.108,2977117.8,3165760.8078,17691
1650153600000,2022-04-17,TOMOUSDT,1.091,1.109,1.036,1.041,1637999,1780798.9113,10446
1650067200000,2022-04-16,TOMOUSDT,1.092,1.148,1.073,1.09,2904752.5,3226218.6702,12768
1649980800000,2022-04-15,TOMOUSDT,1.075,1.115,1.066,1.092,1139834.3,1243516.7849,10125
1649894400000,2022-04-14,TOMOUSDT,1.098,1.138,1.047,1.076,1773132.6,1958990.6815,13175
1649808000000,2022-04-13,TOMOUSDT,1.082,1.103,1.037,1.098,1596000.8,1721529.0458,11715
1649721600000,2022-04-12,TOMOUSDT,1.021,1.09,1.011,1.08,2230366.4,2354623.4675,17256
1649635200000,2022-04-11,TOMOUSDT,1.127,1.13,0.991,1.021,4014955.9,4240063.1899,29529
1649548800000,2022-04-10,TOMOUSDT,1.212,1.217,1.122,1.128,2314340.6,2723464.0081,20773
1649462400000,2022-04-09,TOMOUSDT,1.197,1.25,1.184,1.211,1824426.3,2214117.6523,19905
1649376000000,2022-04-08,TOMOUSDT,1.34,1.357,1.183,1.198,2303335.9,2920534.5992,26662
1649289600000,2022-04-07,TOMOUSDT,1.275,1.364,1.249,1.342,1531316.5,2014318.4518,25431
1649203200000,2022-04-06,TOMOUSDT,1.534,1.54,1.27,1.277,2839809.6,3896560.5603,37867
1649116800000,2022-04-05,TOMOUSDT,1.575,1.633,1.523,1.535,1205779.9,1909162.5665,14572
1649030400000,2022-04-04,TOMOUSDT,1.75,1.75,1.515,1.575,2116464.1,3411899.1895,21683
1648944000000,2022-04-03,TOMOUSDT,1.651,1.762,1.605,1.75,2139762.5,3673469.5625,33075
1648857600000,2022-04-02,TOMOUSDT,1.707,1.751,1.62,1.65,2026343.2,3430541.6385,32840
1648771200000,2022-04-01,TOMOUSDT,1.548,1.79,1.455,1.708,4429102.9,7294301.4231,59452
1648684800000,2022-03-31,TOMOUSDT,1.534,1.698,1.508,1.547,3852015.2,6191116.3716,54139
1648598400000,2022-03-30,TOMOUSDT,1.453,1.574,1.375,1.534,2799830.7,4229870.1725,37482
1648512000000,2022-03-29,TOMOUSDT,1.329,1.5,1.327,1.452,2756448.3,3972299.3092,34014
1648425600000,2022-03-28,TOMOUSDT,1.404,1.447,1.312,1.331,1954040,2740336.7864,25011
1648339200000,2022-03-27,TOMOUSDT,1.295,1.43,1.29,1.405,3436350.5,4704662.0666,31741
1648252800000,2022-03-26,TOMOUSDT,1.25,1.306,1.234,1.295,1058958.9,1357016.5362,12366
1648166400000,2022-03-25,TOMOUSDT,1.294,1.334,1.237,1.25,1043154.7,1343496.9871,13137
1648080000000,2022-03-24,TOMOUSDT,1.328,1.332,1.26,1.294,1351373,1760611.557,15208
1647993600000,2022-03-23,TOMOUSDT,1.235,1.348,1.229,1.329,2188589.6,2848785.5065,20506
1647907200000,2022-03-22,TOMOUSDT,1.205,1.303,1.201,1.235,1627218.5,2046177.6426,16475
1647820800000,2022-03-21,TOMOUSDT,1.159,1.243,1.124,1.206,1024056.2,1225308.4876,11625
1647734400000,2022-03-20,TOMOUSDT,1.21,1.215,1.15,1.156,688836.5,815233.6459,8508
1647648000000,2022-03-19,TOMOUSDT,1.204,1.274,1.201,1.209,953461.5,1175256.732,9841
1647561600000,2022-03-18,TOMOUSDT,1.171,1.208,1.12,1.204,942514.2,1092374.8688,7629
1647475200000,2022-03-17,TOMOUSDT,1.19,1.211,1.169,1.171,650441.7,772908.9238,6799
1647388800000,2022-03-16,TOMOUSDT,1.12,1.192,1.092,1.19,1642586.8,1886853.5962,16380
1647302400000,2022-03-15,TOMOUSDT,1.102,1.134,1.072,1.12,786783,868562.8446,8020
1647216000000,2022-03-14,TOMOUSDT,1.07,1.117,1.057,1.104,778204.2,842557.5471,7944
1647129600000,2022-03-13,TOMOUSDT,1.111,1.138,1.065,1.072,592363,654088.0061,6915
1647043200000,2022-03-12,TOMOUSDT,1.123,1.163,1.11,1.11,533631.7,605872.5021,5470
1646956800000,2022-03-11,TOMOUSDT,1.138,1.187,1.104,1.123,999034.8,1136705.9829,12558
1646870400000,2022-03-10,TOMOUSDT,1.223,1.237,1.096,1.139,1356115.6,1552967.2216,13853
1646784000000,2022-03-09,TOMOUSDT,1.129,1.239,1.125,1.224,1228755.2,1473731.6615,15046
1646697600000,2022-03-08,TOMOUSDT,1.112,1.181,1.102,1.129,1643890.4,1885889.6269,19991
1646611200000,2022-03-07,TOMOUSDT,1.142,1.193,1.077,1.113,1207333.3,1368733.4326,17975
1646524800000,2022-03-06,TOMOUSDT,1.226,1.244,1.135,1.141,1589591,1893967.8568,16175
1646438400000,2022-03-05,TOMOUSDT,1.371,1.371,1.215,1.228,2742717.8,3503404.492,26505
1646352000000,2022-03-04,TOMOUSDT,1.481,1.532,1.346,1.367,4225778.6,6132794.5892,44978
1646265600000,2022-03-03,TOMOUSDT,1.459,1.52,1.392,1.481,3305716.8,4837175.0722,33248
1646179200000,2022-03-02,TOMOUSDT,1.38,1.548,1.339,1.461,3934102.9,5694133.909,40158
1646092800000,2022-03-01,TOMOUSDT,1.258,1.391,1.257,1.38,2183399,2900541.0858,29824
1646006400000,2022-02-28,TOMOUSDT,1.072,1.261,1.061,1.258,2561968.1,3002972.9241,31222
1645920000000,2022-02-27,TOMOUSDT,1.144,1.166,1.039,1.074,1186910.6,1316715.7678,17654
1645833600000,2022-02-26,TOMOUSDT,1.096,1.174,1.095,1.142,1127619.2,1283377.5543,17073
1645747200000,2022-02-25,TOMOUSDT,0.988,1.105,0.982,1.096,1168557.8,1208288.8675,17402
1645660800000,2022-02-24,TOMOUSDT,0.97,1.006,0.846,0.988,2236780.7,2033542.63869,28504
1645574400000,2022-02-23,TOMOUSDT,1.007,1.03,0.969,0.971,1145798.6,1154176.441,15254
1645488000000,2022-02-22,TOMOUSDT,0.922,1.043,0.901,1.007,2555356.9,2481818.3667,26185
1645401600000,2022-02-21,TOMOUSDT,0.978,1.029,0.905,0.922,1691217.92,1612819.2934,20245
1645315200000,2022-02-20,TOMOUSDT,1.044,1.045,0.957,0.977,926126.4,914219.3398,10647
1645228800000,2022-02-19,TOMOUSDT,1.074,1.094,1.022,1.045,793104.3,833508.4374,8124
1645142400000,2022-02-18,TOMOUSDT,1.104,1.152,1.058,1.076,1043108.4,1133595.0753,12219
1645056000000,2022-02-17,TOMOUSDT,1.231,1.246,1.09,1.106,749869.6,870850.8719,10313
1644969600000,2022-02-16,TOMOUSDT,1.269,1.283,1.198,1.229,901852.7,1122812.0814,11965
1644883200000,2022-02-15,TOMOUSDT,1.118,1.274,1.118,1.269,1044687.8,1260358.5691,12931
1644796800000,2022-02-14,TOMOUSDT,1.139,1.155,1.083,1.118,1001888.2,1119003.1813,11433
1644710400000,2022-02-13,TOMOUSDT,1.161,1.192,1.11,1.138,738539.4,854468.0012,10549
1644624000000,2022-02-12,TOMOUSDT,1.189,1.199,1.131,1.161,895284.3,1050143.0338,11184
1644537600000,2022-02-11,TOMOUSDT,1.292,1.392,1.162,1.189,1988795.4,2575506.4966,24193
1644451200000,2022-02-10,TOMOUSDT,1.357,1.382,1.284,1.291,1075928.3,1435401.827,17957
1644364800000,2022-02-09,TOMOUSDT,1.36,1.403,1.327,1.354,1125635.4,1539736.8519,19006
1644278400000,2022-02-08,TOMOUSDT,1.346,1.384,1.26,1.36,1140052.3,1497323.6505,21230
1644192000000,2022-02-07,TOMOUSDT,1.336,1.374,1.302,1.345,1331625.7,1785212.3084,18996
1644105600000,2022-02-06,TOMOUSDT,1.266,1.337,1.258,1.335,783235.3,1015765.813,12651
1644019200000,2022-02-05,TOMOUSDT,1.265,1.339,1.256,1.266,1022407.8,1322713.5259,16533
1643932800000,2022-02-04,TOMOUSDT,1.132,1.268,1.121,1.265,1536888.4,1862025.0169,21897
1643846400000,2022-02-03,TOMOUSDT,1.091,1.135,1.072,1.132,799328.5,879460.9763,13699
1643760000000,2022-02-02,TOMOUSDT,1.129,1.168,1.085,1.093,966631.9,1091046.8517,13839
1643673600000,2022-02-01,TOMOUSDT,1.129,1.161,1.125,1.127,747078,851613.0118,7662
1643587200000,2022-01-31,TOMOUSDT,1.157,1.162,1.089,1.129,1097791.3,1237751.2285,7965
1643500800000,2022-01-30,TOMOUSDT,1.199,1.254,1.152,1.159,924805.2,1117367.8661,7889
1643414400000,2022-01-29,TOMOUSDT,1.208,1.235,1.18,1.2,1045550.1,1261657.9075,6883
1643328000000,2022-01-28,TOMOUSDT,1.139,1.234,1.099,1.208,2369087.5,2768255.1832,14209
1643241600000,2022-01-27,TOMOUSDT,1.107,1.18,1.059,1.139,1415054.5,1574503.5341,9281
1643155200000,2022-01-26,TOMOUSDT,1.115,1.209,1.085,1.107,1195226.8,1370447.8458,10063
1643068800000,2022-01-25,TOMOUSDT,1.069,1.128,1.044,1.114,948914.2,1030969.727,9542
1642982400000,2022-01-24,TOMOUSDT,1.158,1.158,0.95,1.069,3052130.3,3155333.67463,26671
1642896000000,2022-01-23,TOMOUSDT,1.122,1.18,1.094,1.159,1708050.6,1947035.5917,18085
1642809600000,2022-01-22,TOMOUSDT,1.218,1.274,1.016,1.121,3830745.31,4304562.68304,38469
1642723200000,2022-01-21,TOMOUSDT,1.361,1.417,1.194,1.221,2372282.43,3072136.44601,23988
1642636800000,2022-01-20,TOMOUSDT,1.416,1.487,1.352,1.364,773725.1,1106831.6657,8976
1642550400000,2022-01-19,TOMOUSDT,1.462,1.479,1.386,1.411,1343233.8,1920952.2748,18031
1642464000000,2022-01-18,TOMOUSDT,1.486,1.498,1.421,1.46,603381.8,876294.811598,7780
1642377600000,2022-01-17,TOMOUSDT,1.564,1.577,1.458,1.486,493552.7,746402.64,5860
1642291200000,2022-01-16,TOMOUSDT,1.534,1.583,1.513,1.564,587851.5,913532.487,7301
1642204800000,2022-01-15,TOMOUSDT,1.535,1.559,1.519,1.535,431754.7,665199.9529,4979
1642118400000,2022-01-14,TOMOUSDT,1.521,1.558,1.471,1.535,570975.6,866594.4507,6258
1642032000000,2022-01-13,TOMOUSDT,1.581,1.639,1.517,1.524,1280606.8,2021926.1854,14911
1641945600000,2022-01-12,TOMOUSDT,1.524,1.591,1.522,1.581,860348.9,1343879.1839,10148
1641859200000,2022-01-11,TOMOUSDT,1.484,1.545,1.456,1.526,774845.3,1162863.8373,9835
1641772800000,2022-01-10,TOMOUSDT,1.583,1.623,1.444,1.486,1049092.6,1585803.5156,11791
1641686400000,2022-01-09,TOMOUSDT,1.554,1.628,1.54,1.588,446103.6,709213.5429,6923
1641600000000,2022-01-08,TOMOUSDT,1.633,1.676,1.495,1.553,1031294.55,1636869.44503,13917
1641513600000,2022-01-07,TOMOUSDT,1.686,1.695,1.566,1.63,1079975.1,1764200.2877,18168
1641427200000,2022-01-06,TOMOUSDT,1.708,1.721,1.611,1.685,999928.9,1666725.7293,15746
1641340800000,2022-01-05,TOMOUSDT,1.889,1.956,1.616,1.708,1464814.4,2683607.334535,20379
1641254400000,2022-01-04,TOMOUSDT,1.934,1.991,1.883,1.887,839231.3,1622463.8795,11806
1641168000000,2022-01-03,TOMOUSDT,1.994,1.995,1.894,1.93,546803.6,1069667.172,9432
1641081600000,2022-01-02,TOMOUSDT,1.981,2.016,1.928,1.994,532524,1054477.7635,9290
1640995200000,2022-01-01,TOMOUSDT,1.874,1.981,1.872,1.978,424370.8,821694.6053,7362
1640908800000,2021-12-31,TOMOUSDT,1.911,1.957,1.824,1.871,561088.6,1067369.5876,11274
1640822400000,2021-12-30,TOMOUSDT,1.851,1.914,1.802,1.912,648752.9,1211895.1603,11632
1640736000000,2021-12-29,TOMOUSDT,1.916,1.96,1.824,1.85,1029053.2,1960582.636,17377
1640649600000,2021-12-28,TOMOUSDT,2.101,2.102,1.894,1.916,1686782.9,3367747.7963,24717
1640563200000,2021-12-27,TOMOUSDT,2.095,2.295,2.091,2.1,1640111.3,3556426.463,22663
1640476800000,2021-12-26,TOMOUSDT,2.053,2.127,2,2.094,1704040.2,3543144.5472,26075
1640390400000,2021-12-25,TOMOUSDT,1.97,2.135,1.957,2.054,1540199.9,3161291.7552,21277
1640304000000,2021-12-24,TOMOUSDT,2.005,2.085,1.941,1.969,1511777.5,3049998.6755,23620
1640217600000,2021-12-23,TOMOUSDT,1.87,2.018,1.819,2.003,2061251.4,3973029.4619,23878
1640131200000,2021-12-22,TOMOUSDT,1.867,1.942,1.834,1.871,1537710,2902939.0862,18887
1640044800000,2021-12-21,TOMOUSDT,1.812,1.926,1.784,1.866,1826390.8,3371178.7009,22845
1639958400000,2021-12-20,TOMOUSDT,1.931,1.976,1.754,1.812,1600857.8,2928811.0445,26151
1639872000000,2021-12-19,TOMOUSDT,1.969,2.001,1.916,1.932,354363.9,691607.798,6763
1639785600000,2021-12-18,TOMOUSDT,1.907,2.049,1.877,1.969,1035731.1,2061106.9471,16883
1639699200000,2021-12-17,TOMOUSDT,1.934,1.975,1.82,1.912,810056.4,1542005.3853,15381
1639612800000,2021-12-16,TOMOUSDT,2.001,2.07,1.928,1.936,676997.7,1359411.7915,12809
1639526400000,2021-12-15,TOMOUSDT,1.924,2.023,1.787,1.995,1077722.5,2053485.6445,13786
1639440000000,2021-12-14,TOMOUSDT,1.84,1.937,1.787,1.923,804908.3,1505869.2217,13388
1639353600000,2021-12-13,TOMOUSDT,2.106,2.129,1.8,1.839,1322211.5,2553693.29742,18718
1639267200000,2021-12-12,TOMOUSDT,2.12,2.159,2.042,2.108,812602.1,1710860.8725,12650
1639180800000,2021-12-11,TOMOUSDT,1.98,2.122,1.924,2.12,1076662.9,2210666.3444,15482
1639094400000,2021-12-10,TOMOUSDT,2.05,2.138,1.969,1.983,833917.5,1714305.6387,13968
1639008000000,2021-12-09,TOMOUSDT,2.301,2.315,2.047,2.055,1525363.9,3297735.4254,21896
1638921600000,2021-12-08,TOMOUSDT,2.126,2.439,2.056,2.299,4595150.8,10540563.0135,47229
1638835200000,2021-12-07,TOMOUSDT,2.184,2.266,2.082,2.121,2219129.1,4860851.9278,23946
1638748800000,2021-12-06,TOMOUSDT,2.246,2.253,1.95,2.183,2228095.7,4660780.3058,28702
1638662400000,2021-12-05,TOMOUSDT,2.442,2.48,2.158,2.245,2501598.5,5822729.4914,30684
1638576000000,2021-12-04,TOMOUSDT,3.121,3.189,1.97,2.442,4484944.5,11582068.5677,50234
1638489600000,2021-12-03,TOMOUSDT,3.026,3.304,2.91,3.126,3668370.1,11442524.971,50719
1638403200000,2021-12-02,TOMOUSDT,2.903,3.056,2.77,3.023,1154781.5,3369391.1312,15379
1638316800000,2021-12-01,TOMOUSDT,2.888,3.2,2.867,2.902,2109117.4,6289199.2498,25070
1638230400000,2021-11-30,TOMOUSDT,2.958,3.062,2.757,2.888,1842061.9,5350603.2959,25816
1638144000000,2021-11-29,TOMOUSDT,3.025,3.043,2.91,2.956,1152945,3439600.4766,21372
1638057600000,2021-11-28,TOMOUSDT,3.188,3.189,2.782,3.025,1280221,3778934.4975,18943
1637971200000,2021-11-27,TOMOUSDT,3.04,3.305,3.007,3.194,1755487.1,5604646.7503,26791
1637884800000,2021-11-26,TOMOUSDT,3.232,3.29,2.925,3.043,3371493.1,10483157.0318,41660
1637798400000,2021-11-25,TOMOUSDT,3.264,3.318,3.176,3.225,3286502.6,10649208.5522,39011
1637712000000,2021-11-24,TOMOUSDT,3.513,3.623,3.226,3.266,1982316.3,6753271.2268,30217
1637625600000,2021-11-23,TOMOUSDT,3.269,3.86,3.246,3.518,7151419.4,25636237.0178,86579
1637539200000,2021-11-22,TOMOUSDT,3.249,3.499,3.089,3.267,4274223.7,14060221.3027,58476
1637452800000,2021-11-21,TOMOUSDT,3.219,3.319,3.01,3.246,1962132.5,6133417.5381,26878
1637366400000,2021-11-20,TOMOUSDT,3.18,3.23,2.995,3.224,2354250.3,7337277.9131,30279
1637280000000,2021-11-19,TOMOUSDT,3.177,3.306,3.068,3.179,2333859,7466008.6065,39772
1637193600000,2021-11-18,TOMOUSDT,3.346,3.76,3.142,3.177,6170833.4,21555163.7348,100074
1637107200000,2021-11-17,TOMOUSDT,3.079,3.485,3.075,3.349,6585443.8,21560578.3211,78650
1637020800000,2021-11-16,TOMOUSDT,3.007,3.226,2.728,3.076,7459663.8,22515680.5857,96055
1636934400000,2021-11-15,TOMOUSDT,2.969,3.06,2.861,3.011,2981683.7,8838820.3076,37353
1636848000000,2021-11-14,TOMOUSDT,2.74,3.028,2.693,2.965,4051125.5,11614427.0779,45106
1636761600000,2021-11-13,TOMOUSDT,2.578,2.764,2.578,2.742,1271147.9,3387218.833,19069
1636675200000,2021-11-12,TOMOUSDT,2.527,2.65,2.452,2.576,1636196.7,4168401.3483,18901
1636588800000,2021-11-11,TOMOUSDT,2.472,2.585,2.424,2.532,901319.2,2275000.5539,11270
1636502400000,2021-11-10,TOMOUSDT,2.661,2.734,2.36,2.475,2178351.7,5681749.2809,27623
1636416000000,2021-11-09,TOMOUSDT,2.779,2.832,2.645,2.66,1953210.4,5335092.4202,27657
1636329600000,2021-11-08,TOMOUSDT,2.606,2.819,2.58,2.778,2361719.6,6438131.7655,29908
1636243200000,2021-11-07,TOMOUSDT,2.641,2.725,2.592,2.606,1333505.1,3513346.2098,18841
1636156800000,2021-11-06,TOMOUSDT,2.728,2.773,2.575,2.643,1055218.2,2818751.9731,14410
1636070400000,2021-11-05,TOMOUSDT,2.676,2.845,2.598,2.727,2759852.1,7536911.4105,36555
1635984000000,2021-11-04,TOMOUSDT,2.714,2.777,2.581,2.676,1625085.2,4354222.7263,24053
1635897600000,2021-11-03,TOMOUSDT,2.811,2.87,2.615,2.71,2255983.6,6159445.8166,30129
1635811200000,2021-11-02,TOMOUSDT,2.621,2.86,2.594,2.809,1831447.7,5020770.2512,27574
1635724800000,2021-11-01,TOMOUSDT,2.605,2.893,2.566,2.619,4092031.9,11145343.5254,55541
1635638400000,2021-10-31,TOMOUSDT,2.543,2.605,2.424,2.605,1298290.4,3251433.9408,18853
1635552000000,2021-10-30,TOMOUSDT,2.476,2.742,2.435,2.544,2927272.4,7558352.423,33562
1635465600000,2021-10-29,TOMOUSDT,2.39,2.513,2.374,2.472,1107186.4,2726318.0694,15046
1635379200000,2021-10-28,TOMOUSDT,2.262,2.466,2.237,2.385,1972107,4668643.6388,22254
1635292800000,2021-10-27,TOMOUSDT,2.557,2.6,2.2,2.257,2830855.4,6677127.0826,30021
1635206400000,2021-10-26,TOMOUSDT,2.558,2.679,2.522,2.556,1653279.8,4311163.2495,22715
1635120000000,2021-10-25,TOMOUSDT,2.486,2.58,2.473,2.559,1186199,3019486.0646,14028
1635033600000,2021-10-24,TOMOUSDT,2.581,2.73,2.461,2.488,1899615.4,4885889.4131,23009
1634947200000,2021-10-23,TOMOUSDT,2.6,2.606,2.527,2.581,745383.8,1915330.0919,11803
1634860800000,2021-10-22,TOMOUSDT,2.571,2.747,2.548,2.598,3113696,8237821.2371,37771
1634774400000,2021-10-21,TOMOUSDT,2.511,2.61,2.432,2.572,2671734.8,6770054.2271,32042
1634688000000,2021-10-20,TOMOUSDT,2.392,2.543,2.383,2.508,2257471.7,5564396.6399,26158
1634601600000,2021-10-19,TOMOUSDT,2.33,2.459,2.29,2.39,3696774,8829935.2149,33085
1634515200000,2021-10-18,TOMOUSDT,2.305,2.339,2.232,2.328,1165933.6,2668700.046,13336
1634428800000,2021-10-17,TOMOUSDT,2.403,2.44,2.268,2.305,1481266.1,3491056.5199,13786
1634342400000,2021-10-16,TOMOUSDT,2.37,2.444,2.36,2.4,1461893.4,3510722.4486,16828
1634256000000,2021-10-15,TOMOUSDT,2.291,2.436,2.19,2.37,3007596.6,6978266.4788,28363
1634169600000,2021-10-14,TOMOUSDT,2.274,2.393,2.253,2.291,2286349.6,5319053.0702,23082
1634083200000,2021-10-13,TOMOUSDT,2.152,2.275,2.138,2.272,2367635.9,5245729.8161,20870
1633996800000,2021-10-12,TOMOUSDT,2.163,2.168,2.018,2.155,2116017.7,4427482.8233,19214
1633910400000,2021-10-11,TOMOUSDT,2.166,2.269,2.101,2.166,1829524,4000045.3426,15324
1633824000000,2021-10-10,TOMOUSDT,2.289,2.3,2.154,2.168,2162950.3,4841281.5646,18912
1633737600000,2021-10-09,TOMOUSDT,2.308,2.338,2.255,2.289,2498135.1,5747546.0951,19593
1633651200000,2021-10-08,TOMOUSDT,2.44,2.519,2.289,2.307,3689851.2,8899900.5579,33098
1633564800000,2021-10-07,TOMOUSDT,2.448,2.505,2.343,2.443,2281667.2,5553144.3753,26671
1633478400000,2021-10-06,TOMOUSDT,2.475,2.525,2.275,2.446,2556300.1,6174271.5927,29312
1633392000000,2021-10-05,TOMOUSDT,2.542,2.669,2.354,2.475,4314840,10745904.2986,40489
1633305600000,2021-10-04,TOMOUSDT,2.375,2.588,2.255,2.541,4500182.6,10949277.5951,44084
1633219200000,2021-10-03,TOMOUSDT,2.386,2.49,2.325,2.376,2810379.2,6756527.7354,27605
1633132800000,2021-10-02,TOMOUSDT,2.381,2.48,2.343,2.387,2914716,7074261.9666,27299
1633046400000,2021-10-01,TOMOUSDT,2.141,2.391,2.108,2.38,2953551.2,6678042.3455,26490
1632960000000,2021-09-30,TOMOUSDT,2.025,2.16,2.015,2.141,1592142.7,3349018.5853,17771
1632873600000,2021-09-29,TOMOUSDT,1.989,2.138,1.984,2.025,2693761.2,5524735.2017,22972
1632787200000,2021-09-28,TOMOUSDT,1.995,2.19,1.924,1.995,5108240.9,10305895.6971,41318
1632700800000,2021-09-27,TOMOUSDT,2.086,2.155,1.986,1.997,3325713.4,6873507.3452,26200
1632614400000,2021-09-26,TOMOUSDT,2.199,2.227,2,2.091,3845802.9,8116153.9722,31971
1632528000000,2021-09-25,TOMOUSDT,2.323,2.475,2.177,2.198,6179482.1,14563476.9207,51719
1632441600000,2021-09-24,TOMOUSDT,2.303,2.404,2.055,2.324,4891341.7,10948650.4169,46828
1632355200000,2021-09-23,TOMOUSDT,2.227,2.344,2.176,2.3,2753358.2,6245788.4955,28968
1632268800000,2021-09-22,TOMOUSDT,2.045,2.253,1.985,2.227,4487262.6,9622739.8482,38824
1632182400000,2021-09-21,TOMOUSDT,2.05,2.154,1.856,2.046,6610292.6,13261024.8565,56630
1632096000000,2021-09-20,TOMOUSDT,2.248,2.25,1.889,2.048,8616369.87,17637193.682444,58370
1632009600000,2021-09-19,TOMOUSDT,2.278,2.333,2.202,2.247,3341791.3,7602434.2345,25808
1631923200000,2021-09-18,TOMOUSDT,2.256,2.355,2.211,2.276,2183791.9,5017229.8762,16541
1631836800000,2021-09-17,TOMOUSDT,2.369,2.393,2.2,2.254,3266393.2,7463539.8106,24949
1631750400000,2021-09-16,TOMOUSDT,2.434,2.559,2.315,2.37,6632074.4,16243967.193,53588
1631664000000,2021-09-15,TOMOUSDT,2.349,2.449,2.328,2.434,4433748.2,10581186.7808,36214
1631577600000,2021-09-14,TOMOUSDT,2.22,2.376,2.184,2.35,5544200.2,12699307.9864,41481
1631491200000,2021-09-13,TOMOUSDT,2.293,2.331,2.04,2.217,7352655.1,15948942.0747,47478
1631404800000,2021-09-12,TOMOUSDT,2.17,2.432,2.106,2.295,8094961.1,18779229.7682,59718
1631318400000,2021-09-11,TOMOUSDT,2.161,2.298,2.107,2.172,6126000.5,13595211.9714,40985
1631232000000,2021-09-10,TOMOUSDT,2.393,2.485,2.071,2.16,14288905.5,32208128.477277,92661
1631145600000,2021-09-09,TOMOUSDT,2.391,2.498,2.212,2.394,15951604,38289116.2813,121786
1631059200000,2021-09-08,TOMOUSDT,2.516,2.624,2.184,2.391,26658459.18,64445209.872453,200611
1630972800000,2021-09-07,TOMOUSDT,3.758,3.888,2.338,2.515,33497007.22,87742977.118313,235891
1630886400000,2021-09-06,TOMOUSDT,3.613,3.92,3.539,3.758,2647388.74,9931693.205506,43704
1630800000000,2021-09-05,TOMOUSDT,3.675,3.688,3.53,3.612,1595649,5770700.7746,20912
1630713600000,2021-09-04,TOMOUSDT,3.455,3.797,3.399,3.675,2305113.16,8362485.689262,37399
1630627200000,2021-09-03,TOMOUSDT,3.402,3.607,3.33,3.455,3074562.02,10767243.856176,38501
1630540800000,2021-09-02,TOMOUSDT,3.274,3.574,3.237,3.4,3690110.15,12613114.790314,40342
